Date,Withdrawal,Deposit,Balance,Week,Month,Year,Category
2022-09-13,30.24,0.0,471.93,37,9,2022,Housing
2022-09-14,7.76,0.0,464.17,37,9,2022,Loan Payment
2022-09-14,0.0,900.54,1364.71,37,9,2022,Salary
2022-09-14,141.65,0.0,1223.06,37,9,2022,Groceries
2022-09-14,20.5,0.0,1202.56,37,9,2022,Groceries
2022-09-14,21.71,0.0,1180.85,37,9,2022,Loan Payment
2022-09-15,24.05,0.0,1156.8,37,9,2022,Housing
2022-09-15,300.0,0.0,856.8,37,9,2022,Groceries
2022-09-16,22.6,0.0,834.2,37,9,2022,Entertainment
2022-09-16,50.91,0.0,783.29,37,9,2022,Groceries
2022-09-19,41.41,0.0,741.88,38,9,2022,Housing
2022-09-19,5.99,0.0,735.89,38,9,2022,Housing
2022-09-19,20.5,0.0,715.39,38,9,2022,Housing
2022-09-19,7.99,0.0,707.4,38,9,2022,Transportation
2022-09-19,20.5,0.0,686.9,38,9,2022,Transportation
2022-09-19,2.36,0.0,684.54,38,9,2022,Loan Payment
2022-09-19,18.0,0.0,666.54,38,9,2022,Loan Payment
2022-09-19,14.95,0.0,651.59,38,9,2022,Loan Payment
2022-09-20,25.45,0.0,626.14,38,9,2022,Transportation
2022-09-20,24.78,0.0,601.36,38,9,2022,Shopping
2022-09-20,17.05,0.0,584.31,38,9,2022,Bills
2022-09-21,21.16,0.0,563.15,38,9,2022,Entertainment
2022-09-22,18.9,0.0,544.25,38,9,2022,Bills
2022-09-22,5.63,0.0,538.62,38,9,2022,Entertainment
2022-09-23,3.82,0.0,534.8,38,9,2022,Entertainment
2022-09-23,20.82,0.0,513.98,38,9,2022,Shopping
2022-09-23,9.38,0.0,504.6,38,9,2022,Groceries
2022-09-23,2.65,0.0,501.95,38,9,2022,Bills
2022-09-26,24.05,0.0,477.9,39,9,2022,Shopping
2022-09-26,24.5,0.0,453.4,39,9,2022,Bills
2022-09-26,44.0,0.0,409.4,39,9,2022,Entertainment
2022-09-26,33.88,0.0,375.52,39,9,2022,Housing
2022-09-26,16.6,0.0,358.92,39,9,2022,Bills
2022-09-26,14.95,0.0,343.97,39,9,2022,Shopping
2022-09-26,11.06,0.0,332.91,39,9,2022,Shopping
2022-09-26,1.7,0.0,331.21,39,9,2022,Housing
2022-09-26,18.17,0.0,313.04,39,9,2022,Dining Out
2022-09-26,14.95,0.0,298.09,39,9,2022,Bills
2022-09-26,47.05,0.0,251.04,39,9,2022,Loan Payment
2022-09-26,0.0,47.05,298.09,39,9,2022,Bonus
2022-09-27,13.55,0.0,284.54,39,9,2022,Dining Out
2022-09-27,14.0,0.0,270.54,39,9,2022,Loan Payment
2022-09-28,0.0,517.34,787.88,39,9,2022,Personal Sale
2022-09-29,22.71,0.0,765.17,39,9,2022,Dining Out
2022-09-29,18.9,0.0,746.27,39,9,2022,Loan Payment
2022-09-29,0.0,0.01,746.28,39,9,2022,Personal Sale
2022-10-03,24.05,0.0,722.23,40,10,2022,Entertainment
2022-10-03,18.9,0.0,703.33,40,10,2022,Shopping
2022-10-03,20.6,0.0,682.73,40,10,2022,Loan Payment
2022-10-03,33.9,0.0,648.83,40,10,2022,Bills
2022-10-03,11.29,0.0,637.54,40,10,2022,Dining Out
2022-10-03,7.9,0.0,629.64,40,10,2022,Bills
2022-10-03,0.0,200.0,829.64,40,10,2022,Bonus
2022-10-03,249.7,0.0,579.94,40,10,2022,Loan Payment
2022-10-03,18.9,0.0,561.04,40,10,2022,Shopping
2022-10-03,48.0,0.0,513.04,40,10,2022,Dining Out
2022-10-03,14.5,0.0,498.54,40,10,2022,Shopping
2022-10-03,33.88,0.0,464.66,40,10,2022,Bills
2022-10-03,200.0,0.0,264.66,40,10,2022,Dining Out
2022-10-04,24.05,0.0,240.61,40,10,2022,Groceries
2022-10-06,16.92,0.0,223.69,40,10,2022,Loan Payment
2022-10-06,1.13,0.0,222.56,40,10,2022,Bills
2022-10-06,24.9,0.0,197.66,40,10,2022,Transportation
2022-10-06,44.04,0.0,153.62,40,10,2022,Shopping
2022-10-06,0.0,30.0,183.62,40,10,2022,Salary
2022-10-07,14.95,0.0,168.67,40,10,2022,Shopping
2022-10-07,10.72,0.0,157.95,40,10,2022,Shopping
2022-10-07,27.9,0.0,130.05,40,10,2022,Dining Out
2022-10-07,2.47,0.0,127.58,40,10,2022,Groceries
2022-10-11,36.0,0.0,91.58,41,10,2022,Housing
2022-10-11,5.0,0.0,86.58,41,10,2022,Shopping
2022-10-11,50.0,0.0,36.58,41,10,2022,Loan Payment
2022-10-12,0.0,593.67,630.25,41,10,2022,Personal Sale
2022-10-12,71.02,0.0,559.23,41,10,2022,Groceries
2022-10-12,23.95,0.0,535.28,41,10,2022,Bills
2022-10-13,75.0,0.0,460.28,41,10,2022,Dining Out
2022-10-14,7.63,0.0,452.65,41,10,2022,Bills
2022-10-14,11.85,0.0,440.8,41,10,2022,Dining Out
2022-10-14,100.0,0.0,340.8,41,10,2022,Entertainment
2022-10-17,55.94,0.0,284.86,42,10,2022,Groceries
2022-10-17,10.71,0.0,274.15,42,10,2022,Bills
2022-10-17,6.2,0.0,267.95,42,10,2022,Loan Payment
2022-10-18,30.48,0.0,237.47,42,10,2022,Bills
2022-10-18,33.88,0.0,203.59,42,10,2022,Bills
2022-10-19,27.21,0.0,176.38,42,10,2022,Dining Out
2022-10-19,15.25,0.0,161.13,42,10,2022,Bills
2022-10-20,28.87,0.0,132.26,42,10,2022,Loan Payment
2022-10-20,7.9,0.0,124.36,42,10,2022,Loan Payment
2022-10-20,0.0,150.0,274.36,42,10,2022,Salary
2022-10-20,6.99,0.0,267.37,42,10,2022,Housing
2022-10-20,22.05,0.0,245.32,42,10,2022,Shopping
2022-10-20,96.01,0.0,149.31,42,10,2022,Dining Out
2022-10-21,14.95,0.0,134.36,42,10,2022,Loan Payment
2022-10-21,8.57,0.0,125.79,42,10,2022,Shopping
2022-10-21,18.06,0.0,107.73,42,10,2022,Entertainment
2022-10-21,27.04,0.0,80.69,42,10,2022,Housing
2022-10-24,16.45,0.0,64.24,43,10,2022,Dining Out
2022-10-24,12.42,0.0,51.82,43,10,2022,Transportation
2022-10-24,8.78,0.0,43.04,43,10,2022,Bills
2022-10-24,19.9,0.0,23.14,43,10,2022,Shopping
2022-10-24,7.9,0.0,15.24,43,10,2022,Transportation
2022-10-24,11.95,0.0,3.29,43,10,2022,Groceries
2022-10-25,0.0,25.0,28.29,43,10,2022,Interest
2022-10-25,24.05,0.0,4.24,43,10,2022,Groceries
2022-10-25,0.0,20.0,24.24,43,10,2022,Return on Investement
2022-10-25,24.05,0.0,0.19,43,10,2022,Housing
2022-10-26,0.0,593.67,593.86,43,10,2022,Interest
2022-10-26,0.56,0.0,593.3,43,10,2022,Bills
2022-10-26,27.11,0.0,566.19,43,10,2022,Dining Out
2022-10-26,12.87,0.0,553.32,43,10,2022,Housing
2022-10-27,9.35,0.0,543.97,43,10,2022,Housing
2022-10-27,16.95,0.0,527.02,43,10,2022,Housing
2022-10-28,20.34,0.0,506.68,43,10,2022,Entertainment
2022-10-28,2.63,0.0,504.05,43,10,2022,Entertainment
2022-10-28,16.95,0.0,487.1,43,10,2022,Bills
2022-10-31,24.9,0.0,462.2,44,10,2022,Groceries
2022-10-31,17.25,0.0,444.95,44,10,2022,Transportation
2022-10-31,17.95,0.0,427.0,44,10,2022,Bills
2022-10-31,16.95,0.0,410.05,44,10,2022,Bills
2022-10-31,11.85,0.0,398.2,44,10,2022,Transportation
2022-10-31,27.11,0.0,371.09,44,10,2022,Entertainment
2022-10-31,12.87,0.0,358.22,44,10,2022,Groceries
2022-10-31,7.9,0.0,350.32,44,10,2022,Groceries
2022-10-31,2.9,0.0,347.42,44,10,2022,Entertainment
2022-10-31,0.0,80.0,427.42,44,10,2022,Bonus
2022-10-31,80.0,0.0,347.42,44,10,2022,Transportation
2022-11-01,3.4,0.0,344.02,44,11,2022,Shopping
2022-11-01,21.75,0.0,322.27,44,11,2022,Shopping
2022-11-01,6.77,0.0,315.5,44,11,2022,Transportation
2022-11-02,18.6,0.0,296.9,44,11,2022,Transportation
2022-11-02,23.67,0.0,273.23,44,11,2022,Bills
2022-11-03,14.68,0.0,258.55,44,11,2022,Loan Payment
2022-11-03,14.95,0.0,243.6,44,11,2022,Shopping
2022-11-03,8.69,0.0,234.91,44,11,2022,Dining Out
2022-11-07,33.87,0.0,201.04,45,11,2022,Housing
2022-11-07,55.96,0.0,145.08,45,11,2022,Housing
2022-11-07,16.95,0.0,128.13,45,11,2022,Dining Out
2022-11-07,15.75,0.0,112.38,45,11,2022,Groceries
2022-11-07,12.42,0.0,99.96,45,11,2022,Groceries
2022-11-07,21.21,0.0,78.75,45,11,2022,Housing
2022-11-07,12.87,0.0,65.88,45,11,2022,Housing
2022-11-08,2.09,0.0,63.79,45,11,2022,Entertainment
2022-11-08,22.59,0.0,41.2,45,11,2022,Dining Out
2022-11-08,16.95,0.0,24.25,45,11,2022,Housing
2022-11-09,0.0,358.55,382.8,45,11,2022,Bonus
2022-11-09,27.21,0.0,355.59,45,11,2022,Shopping
2022-11-09,25.58,0.0,330.01,45,11,2022,Bills
2022-11-09,35.86,0.0,294.15,45,11,2022,Shopping
2022-11-10,24.05,0.0,270.1,45,11,2022,Groceries
2022-11-14,61.79,0.0,208.31,46,11,2022,Entertainment
2022-11-14,103.9,0.0,104.41,46,11,2022,Shopping
2022-11-14,29.95,0.0,74.46,46,11,2022,Groceries
2022-11-14,26.4,0.0,48.06,46,11,2022,Bills
2022-11-14,18.5,0.0,29.56,46,11,2022,Transportation
2022-11-14,16.0,0.0,13.56,46,11,2022,Shopping
2022-11-14,0.0,100.0,113.56,46,11,2022,Salary
2022-11-14,27.11,0.0,86.45,46,11,2022,Bills
2022-11-14,0.0,200.0,286.45,46,11,2022,Personal Sale
2022-11-15,100.05,0.0,186.4,46,11,2022,Transportation
2022-11-16,22.6,0.0,163.8,46,11,2022,Loan Payment
2022-11-16,17.05,0.0,146.75,46,11,2022,Housing
2022-11-16,60.0,0.0,86.75,46,11,2022,Entertainment
2022-11-17,16.68,0.0,70.07,46,11,2022,Transportation
2022-11-17,9.82,0.0,60.25,46,11,2022,Shopping
2022-11-18,1.0,0.0,59.25,46,11,2022,Entertainment
2022-11-18,30.0,0.0,29.25,46,11,2022,Entertainment
2022-11-21,0.0,60.0,89.25,47,11,2022,Personal Sale
2022-11-21,30.0,0.0,59.25,47,11,2022,Bills
2022-11-21,22.01,0.0,37.24,47,11,2022,Bills
2022-11-21,18.05,0.0,19.19,47,11,2022,Entertainment
2022-11-21,0.0,50.0,69.19,47,11,2022,Bonus
2022-11-21,18.5,0.0,50.69,47,11,2022,Transportation
2022-11-21,8.35,0.0,42.34,47,11,2022,Bills
2022-11-21,5.97,0.0,36.37,47,11,2022,Loan Payment
2022-11-21,2.9,0.0,33.47,47,11,2022,Housing
2022-11-21,24.05,0.0,9.42,47,11,2022,Shopping
2022-11-22,2.9,0.0,6.52,47,11,2022,Loan Payment
2022-11-22,3.4,0.0,3.12,47,11,2022,Transportation
2022-11-22,0.0,60.0,63.12,47,11,2022,Personal Sale
2022-11-22,3.0,0.0,60.12,47,11,2022,Groceries
2022-11-22,15.4,0.0,44.72,47,11,2022,Loan Payment
2022-11-22,5.54,0.0,39.18,47,11,2022,Housing
2022-11-22,12.98,0.0,26.2,47,11,2022,Shopping
2022-11-22,10.78,0.0,15.42,47,11,2022,Shopping
2022-11-22,2.42,0.0,13.0,47,11,2022,Housing
2022-11-23,0.0,350.66,363.66,47,11,2022,Personal Sale
2022-11-23,38.39,0.0,325.27,47,11,2022,Bills
2022-11-23,20.34,0.0,304.93,47,11,2022,Transportation
2022-11-23,14.95,0.0,289.98,47,11,2022,Shopping
2022-11-23,33.88,0.0,256.1,47,11,2022,Bills
2022-11-24,0.0,2123.93,2380.03,47,11,2022,Interest
2022-11-24,150.0,0.0,2230.03,47,11,2022,Dining Out
2022-11-24,30.6,0.0,2199.43,47,11,2022,Groceries
2022-11-25,16.34,0.0,2183.09,47,11,2022,Entertainment
2022-11-25,20.6,0.0,2162.49,47,11,2022,Shopping
2022-11-25,39.94,0.0,2122.55,47,11,2022,Housing
2022-11-25,1000.0,0.0,1122.55,47,11,2022,Housing
2022-11-28,134.1,0.0,988.45,48,11,2022,Transportation
2022-11-28,18.5,0.0,969.95,48,11,2022,Dining Out
2022-11-28,96.01,0.0,873.94,48,11,2022,Shopping
2022-11-28,24.05,0.0,849.89,48,11,2022,Loan Payment
2022-11-28,113.83,0.0,736.06,48,11,2022,Bills
2022-11-28,10.7,0.0,725.36,48,11,2022,Housing
2022-11-28,600.0,0.0,125.36,48,11,2022,Transportation
2022-11-29,22.6,0.0,102.76,48,11,2022,Groceries
2022-11-30,21.32,0.0,81.44,48,11,2022,Transportation
2022-11-30,27.0,0.0,54.44,48,11,2022,Housing
2022-12-01,12.51,0.0,41.93,48,12,2022,Housing
2022-12-01,0.0,100.0,141.93,48,12,2022,Bonus
2022-12-01,33.9,0.0,108.03,48,12,2022,Transportation
2022-12-01,26.56,0.0,81.47,48,12,2022,Entertainment
2022-12-05,29.31,0.0,52.16,49,12,2022,Housing
2022-12-05,19.05,0.0,33.11,49,12,2022,Loan Payment
2022-12-05,25.0,0.0,8.11,49,12,2022,Loan Payment
2022-12-05,0.0,50.0,58.11,49,12,2022,Personal Sale
2022-12-05,12.87,0.0,45.24,49,12,2022,Loan Payment
2022-12-07,0.0,593.67,638.91,49,12,2022,Salary
2022-12-07,27.92,0.0,610.99,49,12,2022,Shopping
2022-12-07,115.97,0.0,495.02,49,12,2022,Dining Out
2022-12-07,18.14,0.0,476.88,49,12,2022,Loan Payment
2022-12-07,50.3,0.0,426.58,49,12,2022,Dining Out
2022-12-07,40.66,0.0,385.92,49,12,2022,Entertainment
2022-12-09,30.24,0.0,355.68,49,12,2022,Housing
2022-12-09,0.0,1.0,356.68,49,12,2022,Salary
2022-12-12,8.19,0.0,348.49,50,12,2022,Loan Payment
2022-12-12,48.59,0.0,299.9,50,12,2022,Bills
2022-12-12,34.0,0.0,265.9,50,12,2022,Housing
2022-12-12,7.67,0.0,258.23,50,12,2022,Dining Out
2022-12-13,27.66,0.0,230.57,50,12,2022,Entertainment
2022-12-14,18.45,0.0,212.12,50,12,2022,Entertainment
2022-12-14,24.05,0.0,188.07,50,12,2022,Loan Payment
2022-12-15,26.05,0.0,162.02,50,12,2022,Housing
2022-12-16,25.0,0.0,137.02,50,12,2022,Shopping
2022-12-16,0.0,80.0,217.02,50,12,2022,Personal Sale
2022-12-19,151.08,0.0,65.94,51,12,2022,Transportation
2022-12-19,10.14,0.0,55.8,51,12,2022,Entertainment
2022-12-19,0.0,55.0,110.8,51,12,2022,Return on Investement
2022-12-19,29.31,0.0,81.49,51,12,2022,Dining Out
2022-12-19,50.3,0.0,31.19,51,12,2022,Shopping
2022-12-19,1.2,0.0,29.99,51,12,2022,Entertainment
2022-12-19,27.11,0.0,2.88,51,12,2022,Groceries
2022-12-20,0.0,40.0,42.88,51,12,2022,Bonus
2022-12-20,27.6,0.0,15.28,51,12,2022,Entertainment
2022-12-21,0.0,116.35,131.63,51,12,2022,Personal Sale
2022-12-21,0.0,484.06,615.69,51,12,2022,Interest
2022-12-21,25.7,0.0,589.99,51,12,2022,Transportation
2022-12-21,18.05,0.0,571.94,51,12,2022,Groceries
2022-12-22,25.15,0.0,546.79,51,12,2022,Transportation
2022-12-22,14.68,0.0,532.11,51,12,2022,Loan Payment
2022-12-23,55.0,0.0,477.11,51,12,2022,Dining Out
2022-12-28,27.09,0.0,450.02,52,12,2022,Transportation
2022-12-28,16.1,0.0,433.92,52,12,2022,Transportation
2022-12-28,201.14,0.0,232.78,52,12,2022,Bills
2022-12-28,16.1,0.0,216.68,52,12,2022,Entertainment
2022-12-28,16.1,0.0,200.58,52,12,2022,Groceries
2022-12-29,16.1,0.0,184.48,52,12,2022,Transportation
2022-12-30,16.1,0.0,168.38,52,12,2022,Groceries
2023-01-03,16.1,0.0,152.28,1,1,2023,Entertainment
2023-01-03,14.23,0.0,138.05,1,1,2023,Shopping
2023-01-03,19.05,0.0,119.0,1,1,2023,Loan Payment
2023-01-03,111.22,0.0,7.78,1,1,2023,Groceries
2023-01-03,0.0,50.0,57.78,1,1,2023,Personal Sale
2023-01-03,31.63,0.0,26.15,1,1,2023,Bills
2023-01-03,0.0,73.0,99.15,1,1,2023,Personal Sale
2023-01-03,13.5,0.0,85.65,1,1,2023,Loan Payment
2023-01-03,0.0,100.0,185.65,1,1,2023,Bonus
2023-01-03,96.01,0.0,89.64,1,1,2023,Dining Out
2023-01-03,0.0,20.0,109.64,1,1,2023,Salary
2023-01-04,99.92,0.0,9.72,1,1,2023,Transportation
2023-01-04,0.0,272.98,282.7,1,1,2023,Return on Investement
2023-01-06,2.9,0.0,279.8,1,1,2023,Housing
2023-01-09,30.5,0.0,249.3,2,1,2023,Dining Out
2023-01-09,20.33,0.0,228.97,2,1,2023,Shopping
2023-01-09,0.0,3000.0,3228.97,2,1,2023,Interest
2023-01-09,2900.0,0.0,328.97,2,1,2023,Loan Payment
2023-01-09,10.7,0.0,318.27,2,1,2023,Housing
2023-01-09,9.2,0.0,309.07,2,1,2023,Dining Out
2023-01-10,0.0,2200.0,2509.07,2,1,2023,Interest
2023-01-10,2200.0,0.0,309.07,2,1,2023,Shopping
2023-01-10,30.86,0.0,278.21,2,1,2023,Housing
2023-01-10,74.88,0.0,203.33,2,1,2023,Groceries
2023-01-10,18.9,0.0,184.43,2,1,2023,Shopping
2023-01-11,27.46,0.0,156.97,2,1,2023,Transportation
2023-01-11,11.95,0.0,145.02,2,1,2023,Bills
2023-01-12,4.0,0.0,141.02,2,1,2023,Entertainment
2023-01-12,18.5,0.0,122.52,2,1,2023,Loan Payment
2023-01-12,19.75,0.0,102.77,2,1,2023,Loan Payment
2023-01-13,0.0,100.0,202.77,2,1,2023,Bonus
2023-01-13,105.38,0.0,97.39,2,1,2023,Dining Out
2023-01-13,27.05,0.0,70.34,2,1,2023,Dining Out
2023-01-16,27.05,0.0,43.29,3,1,2023,Dining Out
2023-01-16,0.0,80.0,123.29,3,1,2023,Personal Sale
2023-01-16,22.05,0.0,101.24,3,1,2023,Dining Out
2023-01-16,14.55,0.0,86.69,3,1,2023,Shopping
2023-01-16,79.08,0.0,7.61,3,1,2023,Transportation
2023-01-16,1.0,0.0,6.61,3,1,2023,Transportation
2023-01-17,1.0,0.0,5.61,3,1,2023,Transportation
2023-01-17,0.0,30.0,35.61,3,1,2023,Interest
2023-01-17,6.2,0.0,29.41,3,1,2023,Entertainment
2023-01-17,27.6,0.0,1.81,3,1,2023,Entertainment
2023-01-18,0.0,235.99,237.8,3,1,2023,Bonus
2023-01-18,27.6,0.0,210.2,3,1,2023,Transportation
2023-01-19,20.5,0.0,189.7,3,1,2023,Housing
2023-01-19,22.01,0.0,167.69,3,1,2023,Transportation
2023-01-20,17.23,0.0,150.46,3,1,2023,Dining Out
2023-01-20,33.86,0.0,116.6,3,1,2023,Housing
2023-01-20,0.0,15.0,131.6,3,1,2023,Return on Investement
2023-01-20,48.1,0.0,83.5,3,1,2023,Transportation
2023-01-20,29.14,0.0,54.36,3,1,2023,Bills
2023-01-23,27.11,0.0,27.25,4,1,2023,Groceries
2023-01-23,24.6,0.0,2.65,4,1,2023,Entertainment
2023-01-23,0.0,100.0,102.65,4,1,2023,Personal Sale
2023-01-23,84.63,0.0,18.02,4,1,2023,Shopping
2023-01-23,0.0,50.0,68.02,4,1,2023,Interest
2023-01-23,30.6,0.0,37.42,4,1,2023,Shopping
2023-01-24,6.2,0.0,31.22,4,1,2023,Groceries
2023-01-24,2.9,0.0,28.32,4,1,2023,Groceries
2023-01-25,1.9,0.0,26.42,4,1,2023,Shopping
2023-01-25,1.9,0.0,24.52,4,1,2023,Shopping
2023-01-25,23.15,0.0,1.37,4,1,2023,Loan Payment
2023-01-26,0.0,50.0,51.37,4,1,2023,Personal Sale
2023-01-26,19.39,0.0,31.98,4,1,2023,Groceries
2023-01-27,22.85,0.0,9.13,4,1,2023,Loan Payment
2023-01-27,0.0,30.0,39.13,4,1,2023,Personal Sale
2023-01-30,25.74,0.0,13.39,5,1,2023,Shopping
2023-01-30,0.0,40.0,53.39,5,1,2023,Interest
2023-01-30,41.29,0.0,12.1,5,1,2023,Shopping
2023-01-30,0.0,25.0,37.1,5,1,2023,Salary
2023-01-30,23.25,0.0,13.85,5,1,2023,Housing
2023-01-30,9.6,0.0,4.25,5,1,2023,Transportation
2023-01-30,0.0,75.0,79.25,5,1,2023,Personal Sale
2023-01-30,32.44,0.0,46.81,5,1,2023,Bills
2023-01-30,2.8,0.0,44.01,5,1,2023,Transportation
2023-01-30,15.93,0.0,28.08,5,1,2023,Loan Payment
2023-01-30,8.69,0.0,19.39,5,1,2023,Transportation
2023-01-30,1.46,0.0,17.93,5,1,2023,Loan Payment
2023-01-31,9.35,0.0,8.58,5,1,2023,Transportation
2023-01-31,0.0,50.0,58.58,5,1,2023,Return on Investement
2023-01-31,20.1,0.0,38.48,5,1,2023,Transportation
2023-01-31,24.39,0.0,14.09,5,1,2023,Loan Payment
2023-01-31,0.0,20.0,34.09,5,1,2023,Bonus
2023-01-31,16.79,0.0,17.3,5,1,2023,Loan Payment
